;artist;genre;media;style;title;url;year
78;Piet Mondrian;abstract;oil,canvas;neoplasticism;Composition with Red,  Blue and Yellow;https://uploads8.wikiart.org/images/piet-mondrian/composition-with-red-blue-and-yellow-1930.jpg!Large.jpg;1930
79;Piet Mondrian;abstract;;neoplasticism;Composition N. 1 with Red and Blue;https://uploads5.wikiart.org/images/piet-mondrian/composition-n-i-with-red-and-blue-1931.jpg!Large.jpg;1931
80;Piet Mondrian;abstract;oil,canvas;neoplasticism;Composition C (No.III) with Red, Yellow and Blue;https://uploads8.wikiart.org/images/piet-mondrian/composition-c-no-iii-with-red-yellow-and-blue-1935.jpg!Large.jpg;1935
81;Piet Mondrian;abstract;oil,canvas;neoplasticism;Vertical Composition with Blue and White;https://uploads3.wikiart.org/images/piet-mondrian/vertical-composition-with-blue-and-white-1936.jpg!Large.jpg;1936
82;Piet Mondrian;abstract;oil,canvas;neoplasticism;Composition III with Blue, Yellow and White;https://uploads5.wikiart.org/images/piet-mondrian/composition-iii-with-blue-yellow-and-white-1936.jpg!Large.jpg;
83;Piet Mondrian;abstract;oil,canvas;neoplasticism;Composition with Blue;https://uploads2.wikiart.org/images/piet-mondrian/composition-with-blue-1937.jpg!Large.jpg;
84;Piet Mondrian;abstract;oil,canvas;neoplasticism;PICTURE NO. III;https://uploads8.wikiart.org/images/piet-mondrian/picture-no-iii.jpg!Large.jpg;1938
85;Piet Mondrian;abstract;oil,canvas;neoplasticism;Composition No.10;https://uploads7.wikiart.org/images/piet-mondrian/composition-no-10-1942.jpg!Large.jpg;1942
86;Piet Mondrian;abstract;oil,canvas;neoplasticism;Composition No. III Blanc-Jaune;https://uploads2.wikiart.org/images/piet-mondrian/composition-no-iii-blanc-jaune-1942.jpg!Large.jpg;1942
87;Piet Mondrian;abstract;oil,canvas;neoplasticism;Composition with Red, Yellow and Blue;https://uploads8.wikiart.org/images/piet-mondrian/composition-with-red-yellow-and-blue-1942.jpg!Large.jpg;1942
88;Piet Mondrian;abstract;oil,canvas;neoplasticism;New York City I;https://uploads5.wikiart.org/images/piet-mondrian/new-york-city-i-1942.jpg!Large.jpg;1942
89;Piet Mondrian;abstract;oil,canvas;neoplasticism;Broadway Boogie Woogie;https://uploads3.wikiart.org/images/piet-mondrian/broadway-boogie-woogie-1943.jpg!Large.jpg;1943
90;Piet Mondrian;abstract;oil,canvas;neoplasticism;Place de la Concorde;https://uploads1.wikiart.org/images/piet-mondrian/place-de-la-concorde-1943.jpg!Large.jpg;1943
91;Piet Mondrian;abstract;oil,canvas;neoplasticism;Trafalgar Square;https://uploads6.wikiart.org/images/piet-mondrian/trafalgar-square-1943.jpg!Large.jpg;1943
92;Piet Mondrian;abstract;oil,canvas;neoplasticism;Victory Boogie Woogie;https://uploads2.wikiart.org/images/piet-mondrian/victory-boogie-woogie-1944.jpg!Large.jpg;1944
93;Piet Mondrian;abstract;oil,canvas;neoplasticism;Composition 2;https://uploads7.wikiart.org/00215/images/piet-mondrian/pit-mondrijan-kompozitsija-ii-1929.jpg!Large.jpg;1929
94;Piet Mondrian;;;neoplasticism;Tableau No. IV - Lozenge Composition;https://uploads4.wikiart.org/00197/images/piet-mondrian/tableay-no-iv-lozenge-composition.png;
95;Piet Mondrian;abstract;;neoplasticism;Composition N. 11 London with Blue, Red and Yellow;https://uploads6.wikiart.org/images/piet-mondrian/composition-n-11-london-with-blue-red-and-yellow.jpg!Large.jpg;
96;Piet Mondrian;landscape;oil,canvas;post-impressionism;Gable Farm with trees;https://uploads6.wikiart.org/images/piet-mondrian/gable-farm-with-trees.jpg!Large.jpg;
97;Piet Mondrian;landscape;;impressionism;Design for the Church of St. Jacob;https://uploads0.wikiart.org/images/piet-mondrian/design-for-the-church-of-st-jacob.jpg!Large.jpg;
98;Piet Mondrian;abstract;oil,canvas;neoplasticism;Head;https://uploads6.wikiart.org/images/piet-mondrian/head.jpg;
99;Piet Mondrian;abstract;oil,canvas;neoplasticism;Lozenge Composition 3 Lines Blue Gray Yellow;https://uploads2.wikiart.org/images/piet-mondrian/lozenge-composition-3-lines-blue-gray-yellow.jpg!Large.jpg;
