;artist;genre;media;style;title;url;year
35;L. S. Lowry;cityscape;;naïve art (primitivism);An Organ Grinder;https://uploads4.wikiart.org/00169/images/l-s-lowry/an-organ-grinder-1934.jpg!Large.jpg;1934
36;L. S. Lowry;genre painting;;naïve art (primitivism);A Fight;https://uploads4.wikiart.org/00169/images/l-s-lowry/a-fight-1935.jpg!Large.jpg;1935
37;L. S. Lowry;cityscape;;naïve art (primitivism);The Fever Van;https://uploads1.wikiart.org/00169/images/l-s-lowry/the-fever-van-1935.jpg!Large.jpg;1935
38;L. S. Lowry;cityscape;;naïve art (primitivism);River Scene;https://uploads8.wikiart.org/00169/images/l-s-lowry/river-scene-1935.jpg!Large.jpg;1935
39;L. S. Lowry;cityscape;;naïve art (primitivism);Street Scene;https://uploads0.wikiart.org/00169/images/l-s-lowry/street-scene-1935.jpg!Large.jpg;1935
40;L. S. Lowry;portrait;;expressionism;Boy in a Yellow Jacket;https://uploads1.wikiart.org/00169/images/l-s-lowry/boy-in-a-yellow-jacket-1935.jpg!Large.jpg;1935
41;L. S. Lowry;cityscape;;naïve art (primitivism);The Courtyard;https://uploads1.wikiart.org/00169/images/l-s-lowry/the-courtyard-1936.jpg!Large.jpg;1936
42;L. S. Lowry;genre painting;;naïve art (primitivism);Laying a Foundation Stone;https://uploads4.wikiart.org/00169/images/l-s-lowry/laying-a-foundation-stone-1936.jpg!Large.jpg;1936
43;L. S. Lowry;landscape;;expressionism;A Landmark;https://uploads7.wikiart.org/00169/images/l-s-lowry/a-landmark-1936.jpg!Large.jpg;1936
44;L. S. Lowry;cityscape;;naïve art (primitivism);View of a Town;https://uploads2.wikiart.org/00169/images/l-s-lowry/view-of-a-town-1936.jpg!Large.jpg;1936
45;L. S. Lowry;cityscape;;naïve art (primitivism);An Old Street;https://uploads1.wikiart.org/00169/images/l-s-lowry/an-old-street-1937.jpg!Large.jpg;1937
46;L. S. Lowry;cityscape;;naïve art (primitivism);The Mission Room;https://uploads4.wikiart.org/00169/images/l-s-lowry/the-mission-room-1937.jpg!Large.jpg;1937
47;L. S. Lowry;cityscape;;naïve art (primitivism);Street Scene;https://uploads0.wikiart.org/00169/images/l-s-lowry/street-scene-1937.jpg!Large.jpg;1937
48;L. S. Lowry;cityscape,marina;;naïve art (primitivism);The Coal Barge;https://uploads2.wikiart.org/00169/images/l-s-lowry/the-coal-barge-1938.jpg!Large.jpg;1938
49;L. S. Lowry;portrait;;expressionism;Head of a Man;https://uploads1.wikiart.org/00169/images/l-s-lowry/head-of-a-man-1938.jpg!Large.jpg;1938
50;L. S. Lowry;cityscape;;naïve art (primitivism),impressionism;St John's Church, Manchester;https://uploads6.wikiart.org/00169/images/l-s-lowry/st-john-s-church-manchester-1938.jpg!Large.jpg;1938
51;L. S. Lowry;cityscape;;naïve art (primitivism);After the Wedding;https://uploads5.wikiart.org/00169/images/l-s-lowry/after-the-wedding-1939.jpg!Large.jpg;1939
52;L. S. Lowry;cityscape;;naïve art (primitivism);Market Scene, Northern Town;https://uploads5.wikiart.org/00169/images/l-s-lowry/market-scene-northern-town-1939.jpg!Large.jpg;1939
53;L. S. Lowry;cityscape;;naïve art (primitivism);Canal Scene near Accrington;https://uploads6.wikiart.org/00169/images/l-s-lowry/canal-scene-near-accrington-1939.jpg!Large.jpg;1939
54;L. S. Lowry;interior;;naïve art (primitivism),expressionism;The Bedroom, Pendlebury;https://uploads1.wikiart.org/00169/images/l-s-lowry/the-bedroom-pendlebury-1940.jpg!Large.jpg;1940
55;L. S. Lowry;cityscape;;naïve art (primitivism);Barges on a Canal;https://uploads5.wikiart.org/00169/images/l-s-lowry/barges-on-a-canal-1941.jpg!Large.jpg;1941
56;L. S. Lowry;cityscape;;naïve art (primitivism);Houses near a Mill;https://uploads6.wikiart.org/00169/images/l-s-lowry/houses-near-a-mill-1941.jpg!Large.jpg;1941
57;L. S. Lowry;cityscape;;naïve art (primitivism);Albion Mill;https://uploads8.wikiart.org/00169/images/l-s-lowry/albion-mill-1941.jpg!Large.jpg;1941
58;L. S. Lowry;landscape;;expressionism;Landscape with Road;https://uploads7.wikiart.org/00169/images/l-s-lowry/landscape-with-road-1941.jpg!Large.jpg;1941
59;L. S. Lowry;cityscape;;naïve art (primitivism),expressionism;Derelict Building;https://uploads5.wikiart.org/00169/images/l-s-lowry/derelict-building-1941.jpg!Large.jpg;1941
60;L. S. Lowry;cityscape;;naïve art (primitivism);Blitzed Site;https://uploads0.wikiart.org/00169/images/l-s-lowry/blitzed-site-1942.jpg!Large.jpg;1942
61;L. S. Lowry;cityscape;oil,canvas;naïve art (primitivism);An Island;https://uploads6.wikiart.org/00169/images/l-s-lowry/an-island-1942.jpg!Large.jpg;1942
62;L. S. Lowry;cityscape;;naïve art (primitivism);River Scene;https://uploads8.wikiart.org/00169/images/l-s-lowry/river-scene-1942.jpg!Large.jpg;1942
63;L. S. Lowry;cityscape;;naïve art (primitivism);Britain at Play;https://uploads3.wikiart.org/00169/images/l-s-lowry/britain-at-play-1943.jpg!Large.jpg;1943
64;L. S. Lowry;portrait;;expressionism;Fire Watcher;https://uploads0.wikiart.org/00169/images/l-s-lowry/fire-watcher-1943.jpg!Large.jpg;1943
65;L. S. Lowry;genre painting;;naïve art (primitivism),expressionism;Discord 1;https://uploads4.wikiart.org/00169/images/l-s-lowry/discord-1943.jpg!Large.jpg;1943
66;L. S. Lowry;cityscape;;naïve art (primitivism),expressionism;Winter in Pendlebury, Manchester;https://uploads1.wikiart.org/00169/images/l-s-lowry/winter-in-pendlebury-manchester-1943.jpg!Large.jpg;1943
67;L. S. Lowry;cityscape;;naïve art (primitivism);Our Town;https://uploads5.wikiart.org/00169/images/l-s-lowry/our-town-1943.jpg!Large.jpg;1943
68;L. S. Lowry;landscape;;expressionism;Mountain Lake;https://uploads1.wikiart.org/00169/images/l-s-lowry/mountain-lake-1943.jpg!Large.jpg;1943
69;L. S. Lowry;cityscape;;naïve art (primitivism);July, the Seaside;https://uploads4.wikiart.org/00169/images/l-s-lowry/july-the-seaside-1943.jpg!Large.jpg;1943
70;L. S. Lowry;cityscape;;naïve art (primitivism);Going to Work;https://uploads1.wikiart.org/00169/images/l-s-lowry/going-to-work-1943.png!Large.png;1943
71;L. S. Lowry;portrait;;naïve art (primitivism),expressionism;A Lancashire Cotton Worker;https://uploads5.wikiart.org/00169/images/l-s-lowry/a-lancashire-cotton-worker-1944.jpg!Large.jpg;1944
72;L. S. Lowry;cityscape;;naïve art (primitivism),expressionism;Canal Bridge;https://uploads0.wikiart.org/00169/images/l-s-lowry/canal-bridge-1944.jpg!Large.jpg;1944
73;L. S. Lowry;cityscape;;naïve art (primitivism);An Industrial Town;https://uploads6.wikiart.org/00169/images/l-s-lowry/an-industrial-town-1944.jpg!Large.jpg;1944
74;L. S. Lowry;cityscape;;naïve art (primitivism),expressionism;St Augustine's Church, Manchester;https://uploads2.wikiart.org/00169/images/l-s-lowry/st-augustine-s-church-manchester-1945.jpg!Large.jpg;1945
75;L. S. Lowry;cityscape;;naïve art (primitivism);Industrial Landscape. The Canal;https://uploads0.wikiart.org/00169/images/l-s-lowry/industrial-landscape-the-canal-1945.jpg!Large.jpg;1945
76;L. S. Lowry;landscape;;naïve art (primitivism),expressionism;Fylde Farm;https://uploads7.wikiart.org/00169/images/l-s-lowry/fylde-farm-1945.jpg!Large.jpg;1945
77;L. S. Lowry;cityscape;;naïve art (primitivism);VE Day;https://uploads3.wikiart.org/00169/images/l-s-lowry/ve-day-1945.jpg!Large.jpg;1945
78;L. S. Lowry;cityscape;;naïve art (primitivism);Lancashire Fair, Good Friday, Daisy Nook;https://uploads8.wikiart.org/00169/images/l-s-lowry/lancashire-fair-good-friday-daisy-nook-1946.jpg!Large.jpg;1946
79;L. S. Lowry;cityscape;;naïve art (primitivism);The Park;https://uploads5.wikiart.org/00169/images/l-s-lowry/the-park-1946.jpg!Large.jpg;1946
80;L. S. Lowry;cityscape;;naïve art (primitivism);Monday Morning;https://uploads2.wikiart.org/00169/images/l-s-lowry/monday-morning-1946.jpg!Large.jpg;1946
81;L. S. Lowry;genre painting;;naïve art (primitivism);Level Crossing;https://uploads2.wikiart.org/00169/images/l-s-lowry/level-crossing-1946.jpg!Large.jpg;1946
82;L. S. Lowry;cityscape;;naïve art (primitivism);Cranes and Ships, Glasgow Docks;https://uploads0.wikiart.org/00169/images/l-s-lowry/cranes-and-ships-glasgow-docks-1947.jpg!Large.jpg;1947
83;L. S. Lowry;cityscape;;naïve art (primitivism);The Tollbooth, Glasgow;https://uploads0.wikiart.org/00169/images/l-s-lowry/the-tollbooth-glasgow-1947.jpg!Large.jpg;1947
84;L. S. Lowry;cityscape;;naïve art (primitivism);Street Scene;https://uploads0.wikiart.org/00169/images/l-s-lowry/street-scene-1947.jpg!Large.jpg;1947
85;L. S. Lowry;cityscape;;naïve art (primitivism);A River Bank;https://uploads0.wikiart.org/00169/images/l-s-lowry/a-river-bank-1947.jpg!Large.jpg;1947
86;L. S. Lowry;cityscape,marina;;naïve art (primitivism);Queen's Dock, Glasgow;https://uploads8.wikiart.org/00169/images/l-s-lowry/queen-s-dock-glasgow-1947.jpg!Large.jpg;1947
87;L. S. Lowry;cityscape;;naïve art (primitivism);Street in Pendelbury;https://uploads8.wikiart.org/00169/images/l-s-lowry/street-in-pendelbury-1948.jpg!Large.jpg;1948
88;L. S. Lowry;cityscape;;naïve art (primitivism);Millworkers;https://uploads8.wikiart.org/00169/images/l-s-lowry/millworkers-1948.jpg!Large.jpg;1948
89;L. S. Lowry;cityscape;;naïve art (primitivism);Industrial City;https://uploads3.wikiart.org/00169/images/l-s-lowry/industrial-city-1948.jpg!Large.jpg;1948
90;L. S. Lowry;cityscape;;naïve art (primitivism);The Old House, Grove Street, Salford;https://uploads4.wikiart.org/00169/images/l-s-lowry/the-old-house-grove-street-salford-1948.jpg!Large.jpg;1948
91;L. S. Lowry;genre painting;;naïve art (primitivism);The Cripples;https://uploads0.wikiart.org/00169/images/l-s-lowry/the-cripples-1949.jpg!Large.jpg;1949
92;L. S. Lowry;cityscape;;naïve art (primitivism);The Canal Bridge;https://uploads4.wikiart.org/00169/images/l-s-lowry/the-canal-bridge-1949.jpg!Large.jpg;1949
93;L. S. Lowry;cityscape;;naïve art (primitivism);The Pond;https://uploads5.wikiart.org/00169/images/l-s-lowry/the-pond-1950.jpg!Large.jpg;1950
94;L. S. Lowry;landscape;;expressionism;House on the Moor;https://uploads5.wikiart.org/00169/images/l-s-lowry/house-on-the-moor-1950.jpg!Large.jpg;1950
95;L. S. Lowry;cityscape;;naïve art (primitivism);Industrial Landscape, River Scene;https://uploads2.wikiart.org/00169/images/l-s-lowry/industrial-landscape-river-scene-1950.jpg!Large.jpg;1950
96;L. S. Lowry;landscape;;expressionism;Lake Landscape;https://uploads2.wikiart.org/00169/images/l-s-lowry/lake-landscape-1950.jpg!Large.jpg;1950
97;L. S. Lowry;genre painting;;naïve art (primitivism);Northern Race Meeting;https://uploads0.wikiart.org/00169/images/l-s-lowry/northern-race-meeting-1950.jpg!Large.jpg;1950
