;artist;genre;media;style;title;url;year
246;Pablo Picasso;genre painting;oil,canvas;post-impressionism;The three dutchwoman;https://uploads1.wikiart.org/images/pablo-picasso/the-three-dutchwoman-1905.jpg!Large.jpg;
247;Pablo Picasso;portrait;gouache,panel;expressionism;Two acrobats with a dog;https://uploads4.wikiart.org/images/pablo-picasso/two-acrobats-with-a-dog-1905.jpg!Large.jpg;
248;Pablo Picasso;animal painting;pencil,ink,watercolor,paper;post-impressionism;Two roosters;https://uploads1.wikiart.org/images/pablo-picasso/two-roosters-1905.jpg;
249;Pablo Picasso;mythological painting;watercolor,paper;symbolism;Venus and Cupid;https://uploads5.wikiart.org/images/pablo-picasso/venus-and-cupid-1905.jpg!Large.jpg;1905
250;Pablo Picasso;portrait;oil,canvas;expressionism;Woman with a Fan;https://uploads6.wikiart.org/images/pablo-picasso/woman-with-a-fan-1905.jpg!Large.jpg;
251;Pablo Picasso;portrait;;expressionism;Woman's profile;https://uploads5.wikiart.org/images/pablo-picasso/woman-s-profile-1905.jpg!Large.jpg;1905
252;Pablo Picasso;genre painting;charcoal,pastel,paper;expressionism;Young acrobat and clown;https://uploads4.wikiart.org/images/pablo-picasso/young-acrobat-and-clown-1905.jpg!Large.jpg;
253;Pablo Picasso;nude painting (nu);oil,canvas;expressionism;Young naked girl with flower basket;https://uploads7.wikiart.org/images/pablo-picasso/young-naked-girl-with-flower-basket-1905.jpg!Large.jpg;1905
254;Pablo Picasso;portrait;;post-impressionism;Manola;https://uploads0.wikiart.org/images/pablo-picasso/manola.jpg!Large.jpg;1905
255;Pablo Picasso;portrait;;post-impressionism;Seated harlequin;https://uploads1.wikiart.org/images/pablo-picasso/seated-harlequin.jpg!Large.jpg;1905
256;Pablo Picasso;interior;;post-impressionism;Bed with mosquito nets;https://uploads3.wikiart.org/images/pablo-picasso/bed-with-mosquito-nets-1906.jpg!Large.jpg;
257;Pablo Picasso;genre painting;oil,canvas;expressionism;Boy leading a horse;https://uploads0.wikiart.org/images/pablo-picasso/boy-leading-a-horse-1906.jpg!Large.jpg;
258;Pablo Picasso;nude painting (nu);oil,canvas;expressionism;Bust of nude woman;https://uploads8.wikiart.org/images/pablo-picasso/bust-of-nude-woman-1906.jpg!Large.jpg;1906
259;Pablo Picasso;portrait;oil,panel;expressionism,naïve art (primitivism);Bust of woman;https://uploads3.wikiart.org/images/pablo-picasso/bust-of-woman-1906.jpg!Large.jpg;
260;Pablo Picasso;nude painting (nu);;expressionism;Bust of woman;https://uploads4.wikiart.org/images/pablo-picasso/bust-of-woman-1906-1.jpg;
